0.08348065 0.1023558 0.03071546 -0.2593836 -0.02705179
-0.03834999 -0.08917486 0.12887 0.05847977 -0.240988
0.07356438 0.06831783 -0.09131905 -0.02415351 0.1335868
-0.0079316 -0.0363648 -0.0495668 0.05265482 -0.006402574
0.2127728 -0.1694395 -0.0795731 0.05783626 -0.1257975
-0.15705 0.05347174 -0.1237318 0.06961253 0.1014655
0.2163008 0.01935425 0.09420483 -0.1097081 -0.03620927
0.0434273 -0.1108048 0.06371302 -0.207024 -0.1464905
0.04240884 0.01160488 -0.06140378 -0.09763075 0.07409617
-0.01174223 0.1255049 -0.02132857 0.07957927 -0.07264259
-0.1031771 -0.008480319 0.06372681 0.1368288 -0.005264745
-0.06372839 0.1586822 -0.04031568 -0.2117014 -0.105628
0.07483483 -0.1348472 -0.03128884 -0.05705881 -0.07945554
-0.03417808 0.05966781 -0.006416461 -0.02695012 0.06816044
0.04671021 -0.001819449 -0.1203314 -0.08022278 0.06708028
-0.06944475 -0.03777389 0.01227479 -0.0291899 -0.03241318
0.1091524 -0.01306757 -0.1410141 -0.06357242 -0.04757148
0.2243632 0.03821067 0.09826925 -0.05984336 0.02956453
0.07653122 0.04027233 0.1940275 0.09167834 0.1122929
-0.08965941 0.1615734 0.1749243 -0.01943624 -0.2643663
-0.1691939 -0.004798157 -0.02423502 0.1080969 0.1195457
0.04031213 0.05000996 -0.0107226 -0.06817939 -0.1173043
0.2130783 -0.08495022 0.1678881 -0.004973348 -0.04453495
0.02482151 -0.05637095 -0.1416077 -0.09346104 -0.01363042
0.1483161 0.008189514 0.1165655 0.09009652 0.1131475
-0.05903063 -0.1045331 -0.01452482 -0.01081718 -0.03626722
-0.03309788 0.08878253 -0.09236805 -0.1721769 0.2000897
-0.003529227 -0.1069432 0.2255339 -0.1399168 0.1642509
-0.1492582 -0.06467293 0.08425126 -0.1274304 -0.06900681
-0.02600463 0.05166397 0.1276059 -0.09276147 -0.03548084
-0.03635628 -0.150951 0.08089097 -0.02628503 -0.1449735
-0.04688052 -0.02602546 -0.02824356 -0.06092592 0.1629393
0.002847747 -0.01576654 -0.02978051 0.01341163 0.0512543
-0.04240021 -0.01490354 0.1608854 -0.06371939 -0.1260119
0.1022672 -0.08535635 -0.1836018 -0.1506365 0.06792997
0.07171542 -0.187965 0.04813825 -0.07271705 0.190884
-0.1412769 0.1376817 0.1170411 -0.2607173 -0.09123989
-0.003722878 0.07253986 -0.09747779 -0.08582421 0.08731646
0.1373761 -0.01948224 0.04421812 0.1220304 0.02029845
-0.04257433 -0.249894 0.1911592 -0.008116886 0.1630266
0.08911282 0.1160032 0.0008883856 0.09936977 -0.02123688
0.09106565 0.08916917 0.1424196 0.02610042 -0.04568104
-0.01744024 -0.1170388 0.1042841 -0.07356102 0.04147578
-0.05067597 0.05917049 0.1519863 -0.04347294 0.02452468
-0.1479221 -0.0001455135 -0.1048218 0.08795079 -0.1644862
-0.157329 -0.02248109 -0.1375307 0.07286323 -0.05338869
-0.06803599 0.03879976 0.07416405 0.326911 -0.07153905
-0.122514 0.1545374 -0.03930715 0.0233462 -0.03681287
-0.04008981 -0.006449925 -0.2656377 0.08006422 0.174398
0.01731787 0.08344262 -0.1547075 0.05025197 -0.1159051
0.02084895 -0.007326596 0.08997832 -0.06325986 -0.1608489
0.03776871 0.1546528 -0.09881497 0.08212831 0.0321864
-0.02733843 -0.008742005 -0.006243156 0.07057355 -0.1545665
0.08009949 -0.015964 0.02695392 -0.1407978 -0.05253502
-0.1249305 -0.01092349 0.07468725 0.1263072 -0.1510534
0.1992605 0.03646914 0.01852087 -0.06727808 -0.1768993
-0.01446012 -0.08147452 0.003828813 -0.06436045 0.0749643
-0.2216396 -0.03739678 0.03941569 0.009494807 0.05133945
-0.01141284 0.06925397 0.1504613 -0.03066977 0.01687459
0.004479474 -0.034477 -0.1270405 0.1304177 -0.07622095
-0.1125226 -0.06196322 -0.06900713 0.007656611 0.007603432
0.04185217 0.04195511 -0.08538831 -0.1203416 -0.09004593
0.1336021 -0.1669843 -0.09160795 -0.1104938 0.1609713
0.3128133 -0.02699005 -0.01540124 -0.002160614 -0.2150106
0.001599639 0.1057158 0.2596914 0.059194 -0.06011192
-0.008830609 -0.1065202 0.0834519 0.02337064 0.03250884
-0.02394079 -0.1111142 0.01119599 0.09812357 0.07502409
-0.09531461 -0.001948011 -0.04154126 -0.06447812 0.01291973
-0.04602814 0.07968614 0.003979076 0.02710676 0.06330097
-0.1208541 0.06928212 -0.08888302 0.07718724 0.02585851
-0.06344926 -0.1646945 -0.155903 0.09287885 0.1406264
0.08200256 0.04064276 -0.06149169 -0.1063085 -0.08038217
0.1269439 -0.1259449 0.08234662 -0.1579266 0.0746124
-0.1663549 0.06106021 -0.07077524 0.07842787 -0.003970544
0.05794499 0.04760621 -0.106827 0.02280584 0.1565977
-0.1154846 0.08720319 -0.1716695 -0.08330617 0.01966285
-0.03411097 -0.06208136 -0.06429306 -0.1517837 -0.007226529
0.1607123 -0.07656717 -0.06084173 0.06807158 -0.005465486
-0.03481083 0.08885983 0.1260523 -0.09527655 -0.1404413
0.01915638 0.1435648 -0.05213083 -0.156861 0.02475052
-0.127037 -0.1750726 -0.04739447 -0.006495891 -0.05596281
-0.05855287 0.07846382 0.1122235 0.008861319 0.002133714
-0.0175772 -0.05138646 0.08038336 -0.04763305 0.01975754
-0.2325742 -0.188232 -0.01587248 -0.07622682 -0.1834384
-0.1699086 -0.0327594 0.1111222 0.008281559 0.006374434
0.09008417 0.08369636 0.1195271 -0.1863737 -0.06590083
-0.1634755 -0.02110771 0.2023782 -0.07908884 0.04180861
-0.1315577 0.09913372 -0.1325281 0.01850764 0.08656103
-0.1375336 0.372558 0.1647342 -0.03953017 -0.09903998
0.001519561 0.1245364 0.1903699 -0.09483085 0.03230633
0.2078441 0.05868286 -0.02962787 -0.1365309 0.06990907
0.0863953 0.1712681 -0.1294684 -0.1485896 -0.1143981
-0.079245 0.2607991 -0.0342455 -0.1364452 -0.05104631
0.06404584 -0.140835 0.01687907 -0.1052855 -0.05122537
-0.04624386 -0.08355851 0.08830584 -0.004471664 0.09538227
0.04553236 0.07853607 0.07978025 -0.08980691 0.152321
-0.0185707 -0.05286223 0.1423675 -0.03616104 -0.04998474
-0.00932742 -0.06788024 0.09137468 -0.2102697 -0.01973668
-0.08296916 -0.04830751 0.09800405 0.1316142 0.008033945
-0.0661889 0.1307183 0.08561179 0.03035294 -0.1792274
0.2823584 -0.2126488 0.07390161 0.1151474 0.1088144
0.08773413 -0.09502006 0.1782194 -0.05061469 0.1306985
-0.01823319 0.1441191 0.1120148 -0.05115408 -0.1098226
0.1866105 -0.07766988 0.0109667 -0.037033 0.006127916
0.07176918 0.2319376 0.1360437 0.1097397 -0.0335277
0.003613837 -0.1247369 -0.005039928 0.03755263 0.05499655
-0.01877936 0.1500197 -0.1656461 0.1236311 -0.04981076
-0.1103506 -0.09255193 -0.02659103 0.09585114 -0.1352101
0.1342673 -0.02068265 -0.156914 0.08686269 0.1114563
